Bug ID,Bug Fix Commit Hash,Date of Commit
OPENMEETINGS-1457,5d08356192738ccc8aba4dc489b4132502b7cb29,2016-11-17T16:32:06+00:00
OPENMEETINGS-1457,23ebc615a75562f8fb3ee00f802be645d88bf92d,2016-10-15T12:25:33+00:00
OPENMEETINGS-1457,2136ec81b99f86c37598e12f25ac05e40e189f1a,2016-10-15T05:40:50+00:00
OPENMEETINGS-1457,6978a0a2b69dde2f1686e3071b93ae6c36a894c5,2016-10-14T16:06:51+00:00
OPENMEETINGS-1457,85ecf1841c68083d27b28a2401306a2e7e048b43,2016-10-14T13:19:59+00:00
OPENMEETINGS-1457,676bc02f26f6b7435c0f975b8243f6fd7f208cdc,2016-09-25T14:43:50+00:00
OPENMEETINGS-1457,226c12510ce45787b5ea9a296b71b90e157c2c32,2016-09-18T12:01:46+00:00
OPENMEETINGS-1457,ba7f9bc8a99d346405a968a29fa2eba4aa51d3e9,2016-09-16T16:55:32+00:00
OPENMEETINGS-1457,80e72852c1da3f8cc8b51d5ad76eb05931e38f48,2016-09-11T16:22:08+00:00
OPENMEETINGS-1457,256e5cd11e5af8f422688dfc1d01ac66b370d7a0,2016-09-11T04:50:07+00:00
OPENMEETINGS-1442,7cdf9ce7ea9198b60eb82bb1cbca3ded40c9c78c,2016-08-03T05:45:20+00:00
OPENMEETINGS-1443,5b582510eb19ce11154328cdda51faf18de4380a,2016-08-04T07:15:35+00:00
OPENMEETINGS-1686,a7171910520efa75eeb1f712eed18e082b649aff,2017-09-01T12:01:48+07:00
OPENMEETINGS-1444,a6a3103e69da00d337078cc2b5498eed696a562a,2016-08-08T03:54:38+00:00
OPENMEETINGS-1444,788ec1f8cd99b1f4174377f3c65f0032cf6c293e,2016-08-06T06:50:11+00:00
OPENMEETINGS-1682,d2a8e400355b89cb2476793d6329512a3b44eb22,2017-08-17T12:39:35+07:00
OPENMEETINGS-1448,c506b121238377104ea48bfeaa88c4cd126a52b7,2016-08-16T03:02:54+00:00
OPENMEETINGS-1673,0eaffd3a24e3a89d16f0c2261bee3efb6daddda2,2017-07-24T20:07:10+07:00
