Bug ID,Bug Fix Commit Hash,Date of Commit
KARAF-1327,5978270ff9bd850f9c92489aa442d6415d591329,2013-02-25T09:55:12+00:00
KARAF-1327,fbdc3de49b9fb90cd7a66bdae23ca04bdb5f2345,2013-02-25T08:29:17+00:00
KARAF-4834,56eccaaf95b8e3cd81f9fabbf4322abdf8f427aa,2016-12-01T12:01:45+01:00
KARAF-2656,ba840519ed453ff0679c9b87083f424f06de7a72,2014-09-19T15:40:09+02:00
KARAF-3501,6f7b4b4401395c271db335fe0fbbf4994562ce5d,2015-02-05T13:45:22+08:00
KARAF-4830,2688eab144f32691aaf7f5daac9bcf8641c3a469,2016-11-23T10:33:59+01:00
KARAF-4830,46793684018bf02ab87957546285a6935d800573,2016-11-23T10:23:52+01:00
KARAF-3983,6631c4291873cba1510cfb66b8e14236fbe6bb51,2015-10-21T15:15:22+08:00
KARAF-3983,860c299d050293fcc43b42f8f5bca9279595698a,2015-10-21T11:41:45+08:00
KARAF-2650,370cdd873caa76100740f9cb33c5ccec30037453,2013-12-23T09:01:57+01:00
KARAF-4827,c4aa24843b656004af2a336a8cf7b03b5d09389c,2016-11-22T17:15:03+01:00
KARAF-4827,5e3a5523b92f293eb3bdece501a4e3ebac038a96,2016-11-21T13:33:25+01:00
KARAF-1318,19381427d55ffacf9e4594027a4a9c3d06d8450d,2012-04-05T11:16:20+00:00
KARAF-3976,2bd3726eb1812bf6060b44dd3c28f9bf8b9768b6,2017-12-15T10:47:38+01:00
KARAF-3976,90d60088b5736729ffdd869004e6182d52f5af63,2015-10-09T17:34:37+02:00
KARAF-1797,c16d3b2e17ff2616821e62106c8e2049397abff1,2012-09-11T07:10:13+00:00
KARAF-1797,5d15cee4a7dc5baff8475156197580b1940bbdad,2012-09-07T12:14:28+00:00
KARAF-3975,205618be71b7571e353e18809e70f8e6d3e55e09,2015-09-17T16:06:16+02:00
